created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,token,positif,negatif,sentiment_score,sentiment
Mon Jan 04 03:18:23 +0000 2021,1345932563139870721,jenius tidak tau tidak pakai jenius iya aplikasi mobile bankingnya,0,1,0,0,in,706268392798334976,1345927315742625793,lovelyjmcare,https://twitter.com/lovelyjmcare/status/1345932563139870721,"['jenius', 'tidak tau', 'tidak pakai', 'jenius', 'iya', 'aplikasi', 'mobile', 'bankingnya']",2,0,2,Positif
Mon Jan 04 03:14:43 +0000 2021,1345931638077751297,jenius ecek aplikasi,0,1,0,0,in,1942968572,1345927315742625793,henseidon,https://twitter.com/henseidon/status/1345931638077751297,"['jenius', 'ecek', 'aplikasi']",1,0,1,Positif
Mon Jan 04 01:54:38 +0000 2021,1345911482890899456,by the way enggak saran isi bank negara indonesia tap cash aplikasi jenius telepon genggam nfcnya transaksi data hasil gagal transfer kartu jenius terus menstatement transaksi hasil sesuai data terima,0,1,0,0,in,3903585997,1345911482890899456,akumaenjel,https://twitter.com/akumaenjel/status/1345911482890899456,"['by the way', 'enggak saran', 'isi', 'bank negara indonesia', 'tap', 'cash', 'aplikasi', 'jenius', 'telepon genggam', 'nfcnya', 'transaksi', 'data', 'hasil', 'gagal', 'transfer', 'kartu', 'jenius', 'terus', 'menstatement', 'transaksi', 'hasil', 'sesuai', 'data', 'terima']",2,1,1,Positif
Mon Jan 04 01:42:56 +0000 2021,1345908540251095040,top up saldo aplikasi jenius,0,1,0,0,in,1255115936811507713,1345840832285388811,luckynuttt,https://twitter.com/luckynuttt/status/1345908540251095040,"['top', 'up', 'saldo', 'aplikasi', 'jenius']",1,0,1,Positif
Sun Jan 03 16:37:35 +0000 2021,1345771299147137024,mudah atur keuangankehidupan jenius unduh aplikasi jenius coyadcdny masuk cashtag meiillolly kolom referral,0,0,0,0,in,1285771163990282240,1345771299147137024,mey_llolly,https://twitter.com/mey_llolly/status/1345771299147137024,"['mudah', 'atur', 'keuangankehidupan', 'jenius', 'unduh', 'aplikasi', 'jenius', 'coyadcdny', 'masuk', 'cashtag', 'meiillolly', 'kolom', 'referral']",3,0,3,Positif
Sun Jan 03 10:34:17 +0000 2021,1345679873256382465,make aplikasi kecuali jenius keren dana tawar free transfer bank xbulan susul ovogopay tara dua promo link aku pakai isi bensin,0,1,0,0,in,1213851590295052288,1345641078733426689,pororoxz,https://twitter.com/pororoxz/status/1345679873256382465,"['make', 'aplikasi', 'kecuali', 'jenius', 'keren', 'dana', 'tawar', 'free', 'transfer', 'bank', 'xbulan', 'susul', 'ovogopay', 'tara', 'dua', 'promo', 'link', 'aku pakai', 'isi', 'bensin']",4,0,4,Positif
Sun Jan 03 08:03:50 +0000 2021,1345642011219562497,min lupa pin passwrd aplikasi jenius,0,2,0,0,in,196918935,1345642011219562497,minie_centil,https://twitter.com/minie_centil/status/1345642011219562497,"['min', 'lupa', 'pin', 'passwrd', 'aplikasi', 'jenius']",1,1,0,Netral
Sun Jan 03 05:48:39 +0000 2021,1345607988522881025,rc kayak tarik tabung by digital wkwk pakai aplikasi jenius nabungnya,0,1,0,0,in,273787548,1345589710601609216,rendpuspita,https://twitter.com/rendpuspita/status/1345607988522881025,"['rc', 'kayak', 'tarik', 'tabung', 'by', 'digital', 'wkwk', 'pakai', 'aplikasi', 'jenius', 'nabungnya']",1,0,1,Positif
Sat Jan 02 16:40:37 +0000 2021,1345409675718664193,pakai aplikasi uang manajer keluar pasu dapat miripmirip kayak jenius kali benar manual isi benar paham budget expense income keluarindapet cogovxpayi,0,2,0,0,in,43635691,1345407096355840001,lenyindah,https://twitter.com/lenyindah/status/1345409675718664193,"['pakai', 'aplikasi', 'uang', 'manajer', 'keluar', 'pasu', 'dapat', 'miripmirip', 'kayak', 'jenius', 'kali', 'benar', 'manual', 'isi', 'benar', 'paham', 'budget', 'expense', 'income', 'keluarindapet', 'cogovxpayi']",3,1,2,Positif
Sat Jan 02 15:11:59 +0000 2021,1345387370565144579,malam min pagi aplikasi jenius loading mohon bantu terima kasih,0,1,0,0,in,205181158,1345387370565144579,fdwilll,https://twitter.com/fdwilll/status/1345387370565144579,"['malam', 'min', 'pagi', 'aplikasi', 'jenius', 'loading', 'mohon', 'bantu', 'terima kasih']",1,0,1,Positif
Sat Jan 02 04:58:24 +0000 2021,1345232954402848768,jenius aplikasi,0,1,0,0,in,530990569,1345202041799417856,preferruki,https://twitter.com/preferruki/status/1345232954402848768,"['jenius', 'aplikasi']",1,0,1,Positif
Sat Jan 02 00:48:00 +0000 2021,1345169940647530497,unduh aplikasi lysn daftar akun habis menu store pilih beli babelnya habis tinggal bayar bayar pulsa dana credit card jenius alfamart pas beli pakai pulsa harga k pajak,0,1,0,0,in,1307960638241533952,1345167405887066113,itsunsinaa,https://twitter.com/itsunsinaa/status/1345169940647530497,"['unduh', 'aplikasi', 'lysn', 'daftar', 'akun', 'habis', 'menu', 'store', 'pilih', 'beli', 'babelnya', 'habis', 'tinggal', 'bayar', 'bayar', 'pulsa', 'dana', 'credit', 'card', 'jenius', 'alfamart', 'pas', 'beli', 'pakai', 'pulsa', 'harga', 'k', 'pajak']",3,3,0,Netral
Sat Feb 27 04:55:35 +0000 2021,1365525965518987266,akugatau udha make jenius aman customer carenya lumayan responsif kali kartu hilang telpon blok aplikasi langsung digantiin gasampe minggu,0,1,0,0,in,492112291,1365318147801112579,auzai8,https://twitter.com/auzai8/status/1365525965518987266,"['akugatau', 'udha', 'make', 'jenius', 'aman', 'customer', 'carenya', 'lumayan', 'responsif', 'kali', 'kartu', 'hilang', 'telpon', 'blok', 'aplikasi', 'langsung', 'digantiin', 'gasampe', 'minggu']",3,1,2,Positif
Sat Feb 27 03:38:58 +0000 2021,1365506686711042048,halo jenius tidak dapat akses baru app baru tidak bisa playstore muncul signin aplikasi tidak ada mohon bantu coeunezhiftc,0,1,0,0,in,116108178,1365506686711042048,caleeida,https://twitter.com/caleeida/status/1365506686711042048,"['halo', 'jenius', 'tidak dapat', 'akses', 'baru', 'app', 'baru', 'tidak bisa', 'playstore', 'muncul', 'signin', 'aplikasi', 'tidak ada', 'mohon', 'bantu', 'coeunezhiftc']",1,3,-2,Negatif
Sat Feb 27 03:19:08 +0000 2021,1365501694012891136,semenjak gue danamon save free transfer kali tidak pakai dana gue tambah jenius free transfer kali aplikasi gue pakai transfer beda bank hemat sayang,0,0,0,0,in,1012890117214633984,1365501692309950467,wanitasableng90,https://twitter.com/wanitasableng90/status/1365501694012891136,"['semenjak', 'gue', 'danamon', 'save', 'free', 'transfer', 'kali', 'tidak pakai', 'dana', 'gue', 'tambah', 'jenius', 'free', 'transfer', 'kali', 'aplikasi', 'gue', 'pakai', 'transfer', 'beda', 'bank', 'hemat', 'sayang']",3,2,1,Positif
Fri Feb 26 16:58:04 +0000 2021,1365345399251169284,tertawa gara adegan wkwk jenius beda tidak bisa masuk aplikasi bikin aplikasi wkwk bisa anjir ngecoding genting wkwk asa uji mepet deadline sisyphusthemythep sisyphusthemyth cokkccliifz,0,0,0,5,in,1184428612847423488,1365345399251169284,ywlih25,https://twitter.com/ywlih25/status/1365345399251169284,"['tertawa', 'gara', 'adegan', 'wkwk', 'jenius', 'beda', 'tidak bisa', 'masuk', 'aplikasi', 'bikin', 'aplikasi', 'wkwk', 'bisa', 'anjir', 'ngecoding', 'genting', 'wkwk', 'asa', 'uji', 'mepet', 'deadline', 'sisyphusthemythep', 'sisyphusthemyth', 'cokkccliifz']",1,4,-3,Negatif
Fri Feb 26 13:53:43 +0000 2021,1365299004234289152,transfer jenius baca pakai aplikasi oy banget proses jaman pas hasil jenius jenius,0,1,0,0,in,1132273862966534144,1365299004234289152,junyeomi,https://twitter.com/junyeomi/status/1365299004234289152,"['transfer', 'jenius', 'baca', 'pakai', 'aplikasi', 'oy', 'banget', 'proses', 'jaman', 'pas', 'hasil', 'jenius', 'jenius']",3,0,3,Positif
Fri Feb 26 13:38:56 +0000 2021,1365295284339630087,tidak beli bitcoin murah sesal hidup salah mencet menu aplikasi jenius,0,0,0,0,in,1013418895,1365295284339630087,pr0ph0z,https://twitter.com/pr0ph0z/status/1365295284339630087,"['tidak beli', 'bitcoin', 'murah', 'sesal', 'hidup', 'salah', 'mencet', 'menu', 'aplikasi', 'jenius']",2,1,1,Positif
Fri Feb 26 06:51:16 +0000 2021,1365192690988552192,coba aplikasi jenius,0,1,0,0,in,63961250,1365191109425569796,natashachk,https://twitter.com/natashachk/status/1365192690988552192,"['coba', 'aplikasi', 'jenius']",1,0,1,Positif
Fri Feb 26 05:48:33 +0000 2021,1365176907092824066,efek pandemi guna aplikasi jenius btpn juta cowkruohfsem,0,0,1,1,in,118646322,1365176907092824066,Bisniscom,https://twitter.com/Bisniscom/status/1365176907092824066,"['efek', 'pandemi', 'guna', 'aplikasi', 'jenius', 'btpn', 'juta', 'cowkruohfsem']",1,0,1,Positif
Fri Feb 26 01:39:40 +0000 2021,1365114275476377604,halo alami sulit masuk aplikasi jenius loading sinyal full kirakira,0,1,0,0,in,996312878578712577,1365114275476377604,uarmystreet,https://twitter.com/uarmystreet/status/1365114275476377604,"['halo', 'alami', 'sulit', 'masuk', 'aplikasi', 'jenius', 'loading', 'sinyal', 'full', 'kirakira']",2,1,1,Positif
Thu Feb 25 15:52:40 +0000 2021,1364966550927728640,buka jenius ocbc nisp jukuk sing vcc bayar langsung nak webnya aplikasi adobe digawe nder bayar sing tahun,0,0,0,0,in,122577364,1364964925936918528,Sudarmono119,https://twitter.com/Sudarmono119/status/1364966550927728640,"['buka', 'jenius', 'ocbc', 'nisp', 'jukuk', 'sing', 'vcc', 'bayar', 'langsung', 'nak', 'webnya', 'aplikasi', 'adobe', 'digawe', 'nder', 'bayar', 'sing', 'tahun']",1,0,1,Positif
Thu Feb 25 15:09:10 +0000 2021,1364955606684205068,sumpah tai sul lewat santai orang cewek gelut sempetnya ngoding bikin aplikasi hidup mobil listrik orang jenius beda,0,1,0,0,in,1131215716873515008,1364955606684205068,caramelatttteee,https://twitter.com/caramelatttteee/status/1364955606684205068,"['sumpah', 'tai', 'sul', 'lewat', 'santai', 'orang', 'cewek', 'gelut', 'sempetnya', 'ngoding', 'bikin', 'aplikasi', 'hidup', 'mobil', 'listrik', 'orang', 'jenius', 'beda']",1,2,-1,Negatif
Thu Feb 25 14:42:11 +0000 2021,1364948813258125312,februari isi tapcash aplikasi saldo jenius debet tidak masuk kartu tapcash bank negara indonesia lapor via email suruh tunggu duit tapcash tidak masuk jenius suruh lapor tak ada solusi,0,1,0,0,in,95377462,1364948813258125312,heyayas,https://twitter.com/heyayas/status/1364948813258125312,"['februari', 'isi', 'tapcash', 'aplikasi', 'saldo', 'jenius', 'debet', 'tidak masuk', 'kartu', 'tapcash', 'bank negara indonesia', 'lapor', 'via', 'email', 'suruh', 'tunggu', 'duit', 'tapcash', 'tidak masuk', 'jenius', 'suruh', 'lapor', 'tak ada', 'solusi']",2,2,0,Netral
Thu Feb 25 05:57:44 +0000 2021,1364816833098911744,aplikasi jenius lambat banget,0,4,1,2,in,41320000,1364816833098911744,ayuintansari,https://twitter.com/ayuintansari/status/1364816833098911744,"['aplikasi', 'jenius', 'lambat', 'banget']",1,1,0,Netral
Thu Feb 25 05:51:41 +0000 2021,1364815309715116035,lambat banget aplikasi jenius menit masuk tidak bisa cosmlebkfodo,0,1,0,0,in,1271347058,1364815309715116035,talktuemuch,https://twitter.com/talktuemuch/status/1364815309715116035,"['lambat', 'banget', 'aplikasi', 'jenius', 'menit', 'masuk', 'tidak bisa', 'cosmlebkfodo']",1,2,-1,Negatif
Thu Feb 25 05:05:26 +0000 2021,1364803669888167938,halo kak jual aplikasi premium netflix sharing coeavvznxy covnifdudiqm netflix private coxtvofdbaa cohvxtyqfv jenius dana ovo shopeepay yuk kak murah full garansi trusted,0,0,0,0,in,550823119,1364797877306814465,288,https://twitter.com/00288/status/1364803669888167938,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'netflix', 'sharing', 'coeavvznxy', 'covnifdudiqm', 'netflix', 'private', 'coxtvofdbaa', 'cohvxtyqfv', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted']",2,0,2,Positif
Thu Feb 25 05:05:12 +0000 2021,1364803610366734338,halo kak jual aplikasi premium netflix sharing coeavvznxy covnifdudiqm netflix private coxtvofdbaa cohvxtyqfv jenius dana ovo shopeepay yuk kak murah full garansi trusted,0,0,0,0,in,550823119,1364797877306814465,288,https://twitter.com/00288/status/1364803610366734338,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'netflix', 'sharing', 'coeavvznxy', 'covnifdudiqm', 'netflix', 'private', 'coxtvofdbaa', 'cohvxtyqfv', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted']",2,0,2,Positif
Thu Feb 25 04:02:10 +0000 2021,1364787750503735302,halo kak jual aplikasi premium wetv cokcisnogpnd cojdimudxa courvimhphp corquswmvct jenius dana ovo shopeepay yuk kak murah full garansi trusted,0,0,0,0,in,550823119,1364781434200723459,288,https://twitter.com/00288/status/1364787750503735302,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'wetv', 'cokcisnogpnd', 'cojdimudxa', 'courvimhphp', 'corquswmvct', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted']",2,0,2,Positif
Thu Feb 25 04:00:00 +0000 2021,1364787202312429569,transfer dana siang malam lancar aplikasi mobile banking jenius fiturnya gampang handphone mudahpakaiprima,0,0,0,1,in,170666404,1364787202312429569,jaringanprima,https://twitter.com/jaringanprima/status/1364787202312429569,"['transfer', 'dana', 'siang', 'malam', 'lancar', 'aplikasi', 'mobile', 'banking', 'jenius', 'fiturnya', 'gampang', 'handphone', 'mudahpakaiprima']",2,1,1,Positif
Thu Feb 25 03:49:55 +0000 2021,1364784665484124160,ngoding bikin aplikasi jenius enggak sih woyyyy wkwk overproud,0,2,0,2,in,4839424848,1364784665484124160,rizkaaynr,https://twitter.com/rizkaaynr/status/1364784665484124160,"['ngoding', 'bikin', 'aplikasi', 'jenius', 'enggak sih', 'woyyyy', 'wkwk', 'overproud']",1,0,1,Positif
Thu Feb 25 03:29:59 +0000 2021,1364779651676073984,halo kak jual aplikasi premium spotify aktivasi k oke k k panjang k wa cokjhnhpey jenius dana ovo shopeepay yuk kak murah full garansi trusted oh legal proses cepat,0,0,0,0,in,550823119,1364772529160658944,288,https://twitter.com/00288/status/1364779651676073984,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'spotify', 'aktivasi', 'k', 'oke', 'k', 'k', 'panjang', 'k', 'wa', 'cokjhnhpey', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'oh', 'legal', 'proses', 'cepat']",4,1,3,Positif
Thu Feb 25 03:29:14 +0000 2021,1364779459010650112,halo kak jual aplikasi premium netflix sharing coeavvznxy covnifdudiqm netflix private coxtvofdbaa cohvxtyqfv jenius dana ovo shopeepay yuk kak murah full garansi trusted,0,0,0,0,in,550823119,1364774620692246528,288,https://twitter.com/00288/status/1364779459010650112,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'netflix', 'sharing', 'coeavvznxy', 'covnifdudiqm', 'netflix', 'private', 'coxtvofdbaa', 'cohvxtyqfv', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted']",2,0,2,Positif
Thu Feb 25 03:29:01 +0000 2021,1364779407517184001,halo kak jual aplikasi premium netflix sharing coeavvznxy covnifdudiqm netflix private coxtvofdbaa cohvxtyqfv jenius dana ovo shopeepay yuk kak murah full garansi trusted,0,0,0,0,in,550823119,1364775226085498883,288,https://twitter.com/00288/status/1364779407517184001,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'netflix', 'sharing', 'coeavvznxy', 'covnifdudiqm', 'netflix', 'private', 'coxtvofdbaa', 'cohvxtyqfv', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted']",2,0,2,Positif
Thu Feb 25 03:28:45 +0000 2021,1364779339070332932,halo kak jual aplikasi premium netflix sharing coeavvznxy covnifdudiqm netflix private coxtvofdbaa cohvxtyqfv jenius dana ovo shopeepay yuk kak murah full garansi trusted,0,0,0,0,in,550823119,1364776480056598532,288,https://twitter.com/00288/status/1364779339070332932,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'netflix', 'sharing', 'coeavvznxy', 'covnifdudiqm', 'netflix', 'private', 'coxtvofdbaa', 'cohvxtyqfv', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted']",2,0,2,Positif
Thu Feb 25 03:00:59 +0000 2021,1364772351657742339,halo kak jual aplikasi premium netflix sharing coeavvznxy covnifdudiqm netflix private coxtvofdbaa cohvxtyqfv jenius dana ovo shopeepay yuk kak murah full garansi trusted,0,0,0,0,in,550823119,1364765945324044296,288,https://twitter.com/00288/status/1364772351657742339,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'netflix', 'sharing', 'coeavvznxy', 'covnifdudiqm', 'netflix', 'private', 'coxtvofdbaa', 'cohvxtyqfv', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted']",2,0,2,Positif
Thu Feb 25 02:58:24 +0000 2021,1364771701418909699,halo kak jual aplikasi premium netflix sharing coeavvznxy covnifdudiqm netflix private coxtvofdbaa cohvxtyqfv jenius dana ovo shopeepay yuk kak murah full garansi trusted coctndhfjv,0,0,0,0,in,550823119,1364764862010720257,288,https://twitter.com/00288/status/1364771701418909699,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'netflix', 'sharing', 'coeavvznxy', 'covnifdudiqm', 'netflix', 'private', 'coxtvofdbaa', 'cohvxtyqfv', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'coctndhfjv']",2,0,2,Positif
Thu Feb 25 02:15:10 +0000 2021,1364760820752654338,halo kak jual aplikasi premium spotify aktivasi k oke k k panjang k wa cokjhnhpey jenius dana ovo shopeepay yuk kak murah full garansi trusted oh legal proses cepat copsjyrfsbrq,0,0,0,0,in,550823119,1364737799040081922,288,https://twitter.com/00288/status/1364760820752654338,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'spotify', 'aktivasi', 'k', 'oke', 'k', 'k', 'panjang', 'k', 'wa', 'cokjhnhpey', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'oh', 'legal', 'proses', 'cepat', 'copsjyrfsbrq']",4,1,3,Positif
Thu Feb 25 02:14:47 +0000 2021,1364760726716305412,halo kak jual aplikasi premium netflix sharing coeavvznxy covnifdudiqm netflix private coxtvofdbaa cohvxtyqfv jenius dana ovo shopeepay yuk kak murah full garansi trusted cojeycemvgr,0,0,0,0,in,550823119,1364742687698558976,288,https://twitter.com/00288/status/1364760726716305412,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'netflix', 'sharing', 'coeavvznxy', 'covnifdudiqm', 'netflix', 'private', 'coxtvofdbaa', 'cohvxtyqfv', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'cojeycemvgr']",2,0,2,Positif
Thu Feb 25 02:13:11 +0000 2021,1364760323408809984,halo kak jual aplikasi premium spotify aktivasi k oke k k panjang k wa cokjhnhpey jenius dana ovo shopeepay yuk kak murah full garansi trusted oh legal proses cepat coyrdzcegl,0,0,0,0,in,550823119,1364753332011638785,288,https://twitter.com/00288/status/1364760323408809984,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'spotify', 'aktivasi', 'k', 'oke', 'k', 'k', 'panjang', 'k', 'wa', 'cokjhnhpey', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'oh', 'legal', 'proses', 'cepat', 'coyrdzcegl']",4,1,3,Positif
Thu Feb 25 02:12:16 +0000 2021,1364760092743114760,halo kak jual aplikasi premium netflix sharing coeavvznxy covnifdudiqm netflix private coxtvofdbaa cohvxtyqfv jenius dana ovo shopeepay yuk kak murah full garansi trusted,0,0,0,0,in,550823119,1364748930756399104,288,https://twitter.com/00288/status/1364760092743114760,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'netflix', 'sharing', 'coeavvznxy', 'covnifdudiqm', 'netflix', 'private', 'coxtvofdbaa', 'cohvxtyqfv', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted']",2,0,2,Positif
Thu Feb 25 02:11:54 +0000 2021,1364759998279000066,halo kak jual aplikasi premium netflix sharing coeavvznxy covnifdudiqm netflix private coxtvofdbaa cohvxtyqfv jenius dana ovo shopeepay yuk kak murah full garansi trusted cogivfsb,0,0,0,0,in,550823119,1364752336300560386,288,https://twitter.com/00288/status/1364759998279000066,"['halo', 'kak', 'jual', 'aplikasi', 'premium', 'netflix', 'sharing', 'coeavvznxy', 'covnifdudiqm', 'netflix', 'private', 'coxtvofdbaa', 'cohvxtyqfv', 'jenius', 'dana', 'ovo', 'shopeepay', 'yuk', 'kak', 'murah', 'full', 'garansi', 'trusted', 'cogivfsb']",2,0,2,Positif
